0.129347627136	-1.37852542697e-05
0.263522582116	-4.92256240594e-05
0.425348348091	-9.94135008758e-05
0.590011241493	-0.000152464418955
0.755560819975	-0.000206469490647
0.915467507656	-0.000258700614629
1.05390137195	-0.000300798367205
1.1726890434	-0.000333388553647
1.31185319275	-0.000367166920748
1.41641718098	-0.000389820810789
1.52006323516	-0.000408964853264
1.62986853441	-0.00103364564636
1.78032171867	-0.0145493292032
1.92546246419	-0.045360681094
2.08549026587	-0.0816002211693
2.24681210592	-0.118299673749
2.40840786207	-0.155071570187
2.56816613166	-0.200350868928
2.72363097479	-0.263371774428
2.86824483439	-0.348833372644
2.99826045697	-0.455402514369
3.10984788133	-0.5810935982
3.20134630897	-0.714146659021
3.27256541944	-0.820366772441
3.33279562414	-0.910478138389
3.40328801843	-1.01597499222
3.46845507032	-1.11350894764
3.52702103737	-1.20116928895
3.59701648809	-1.30592887681
3.6667966444	-1.41034591701
3.75611337301	-1.54397543939
3.84765541835	-1.68093113114
3.93968558762	-1.81861664195
4.021215677	-1.94059671918
4.0872783827	-2.03944040784
4.14287042645	-2.12262048881
4.20693588531	-2.21848245184
4.29731950099	-2.35372376647
4.38067836233	-2.47844392952
4.47137771716	-2.61414307041
4.5631915015	-2.75150948516
4.655268896	-2.88927034117
4.74740616681	-3.02712074144
4.83956570588	-3.16500467444
4.93164318361	-3.30277210233
5.02399987243	-3.44094593612
5.11606271236	-3.57877535347
5.20511051877	-3.71230223176
5.27945996091	-3.82406877866
5.34333043038	-3.91997792822
5.4145329959	-4.02685175923
5.48044374539	-4.12578333153
5.54132530377	-4.21024102559
5.61784826452	-4.29818274299
5.70245851913	-4.38036028859
5.80059628334	-4.46849705974
5.88115295302	-4.53157913506
5.96515283991	-4.59178568129
6.0626092533	-4.66140485368
6.17454589277	-4.7338957517
6.3155334159	-4.80597327724
6.47109643263	-4.86482263173
6.63453112991	-4.90156270157
6.79872074152	-4.91977302673
6.93521860038	-4.93356088822
7.04887030779	-4.94499649635
7.18346770993	-4.95853742672
7.28315641125	-4.96856673621
7.38850332094	-4.97916572985
7.4907427342	-4.98851944328
7.5936356313	-4.99078633205
7.72703422919	-4.98300218466
7.87912387244	-4.95877174008
7.99918009172	-4.93582329812
8.10124408035	-4.91624541215
8.21649280653	-4.89411317501
8.32498275949	-4.87327902007
8.42849611172	-4.85340089766
8.57626311827	-4.8250258182
8.71638832556	-4.79812036609
8.87531110161	-4.7676058001
9.03732507171	-4.73649758519
9.20001120326	-4.70526023683
9.36364704452	-4.68079581074
9.53125561669	-4.67427343234
9.69752492307	-4.69756585109
9.85991381917	-4.74059123977
10.0157200093	-4.80355789737
10.1583899442	-4.89237150801
10.2924879031	-4.99326042615
10.4070775077	-5.11587714889
10.5059542686	-5.25143047791
10.5889174476	-5.39740177531
10.651786516	-5.55324721666
10.6912060121	-5.7166721035
10.7040039603	-5.88423212149
10.6910566501	-6.05177791456
10.6578087524	-6.21650403724
10.6051227314	-6.37496844066
10.5484972269	-6.53016938464
10.4920068223	-6.68388439811
10.4421293879	-6.81958401409
10.403303009	-6.92521481421
10.3560686605	-7.05371901369
10.2939166468	-7.19254822403
10.2161382228	-7.3196021816
10.1145482449	-7.45025436935
9.99617031108	-7.56876612521
9.86188547355	-7.66920609335
9.73199439555	-7.74508613524
9.62515849187	-7.79718000361
9.50015127933	-7.85775517744
9.40621849072	-7.90325703251
9.30588713875	-7.95185851004
9.2044139519	-8.00041446838
9.10915616838	-8.03860482961
8.97445431064	-8.07645434674
8.81015498069	-8.10300833072
8.64297675073	-8.1124018245
8.4766776418	-8.0935469608
8.31510133918	-8.05623152351
8.15711006081	-8.00882086285
7.99842388131	-7.96087804228
7.83968840416	-7.91290732268
7.69584423479	-7.86943637197
7.58210462913	-7.83506326324
7.48635662807	-7.80612757503
7.37472255256	-7.7723909527
7.27336747186	-7.74176063469
